"Station ID","Date","Observer","Scope?","Secchi Depth","Conditions"
"LPCR1169",12/10/2000 12:45:00,"SH",1,15.80,"P"
"LPCR1169",12/10/2000 12:45:00,"SH",0,6.50,"P"
"LPCR1395",12/10/2000 14:45:00,"NV",1,14.40,"G"
"LPCR1395",12/10/2000 14:45:00,"NV",0,11.70,"G"
"LPCR1395",12/10/2000 14:45:00,"SH",1,14.50,"F"
"LPCR1395",12/10/2000 14:45:00,"SH",0,9.10,"F"
"LPCR1587",12/10/2000 16:10:00,"NV",1,11.50,"F"
"LPCR1587",12/10/2000 16:10:00,"NV",0,7.90,"F"
"LPCR1587",12/10/2000 16:10:00,"SH",1,12.40,"P"
"LPCR1587",12/10/2000 16:10:00,"SH",0,8.00,"P"
"LPCR1692",12/11/2000 8:25:00,"NV",1,7.20,"F"
"LPCR1692",12/11/2000 8:25:00,"NV",0,6.40,"F"
"LPCR1692",12/11/2000 8:25:00,"SH",1,6.70,"F"
"LPCR1692",12/11/2000 8:25:00,"SH",0,5.90,"F"
"LPCR1772",12/11/2000 12:10:00,"NV",1,8.50,"F"
"LPCR1772",12/11/2000 12:10:00,"NV",0,7.20,"F"
"LPCR1772",12/11/2000 12:10:00,"SH",1,9.00,"F"
"LPCR1772",12/11/2000 12:10:00,"SH",0,6.90,"F"
"LPCR1933",12/11/2000 13:30:00,"RR",1,8.30,"F"
"LPCR1933",12/11/2000 13:30:00,"RR",0,7.10,"F"
"LPCR1933",12/11/2000 13:30:00,"SH",1,9.90,"FG"
"LPCR1933",12/11/2000 13:30:00,"SH",0,7.70,"FG"
"LPCR2085",12/11/2000 15:15:00,"BV",1,8.10,"G"
"LPCR2085",12/11/2000 15:15:00,"BV",0,6.80,"G"
"LPCR2085",12/11/2000 15:15:00,"NV",1,8.00,"G"
"LPCR2085",12/11/2000 15:15:00,"NV",0,6.60,"G"
"LPCR2085",12/11/2000 15:15:00,"RR",1,9.10,"G"
"LPCR2085",12/11/2000 15:15:00,"RR",0,7.60,"G"
"LPCR2085",12/11/2000 15:15:00,"SH",1,9.20,"G"
"LPCR2085",12/11/2000 15:15:00,"SH",0,7.80,"G"
"LPCR2255",12/12/2000 8:20:00,"BV",1,6.20,"F"
"LPCR2255",12/12/2000 8:20:00,"BV",0,4.90,"F"
"LPCR2255",12/12/2000 8:20:00,"NV",1,6.20,"F"
"LPCR2255",12/12/2000 8:20:00,"NV",0,4.80,"F"
"LPCR2255",12/12/2000 8:20:00,"SH",1,6.50,"F"
"LPCR2255",12/12/2000 8:20:00,"SH",0,4.60,"F"
"LPCR2387",12/12/2000 10:00:00,"NV",1,5.20,"F"
"LPCR2387",12/12/2000 10:00:00,"NV",0,4.60,"F"
"LPCR2387",12/12/2000 10:00:00,"SH",1,5.10,"F"
"LPCR2387",12/12/2000 10:00:00,"SH",0,4.20,"F"
"LPCR2483",12/12/2000 11:00:00,"RR",1,4.20,"G"
"LPCR2483",12/12/2000 11:00:00,"RR",0,3.60,"G"
"LPCR2483",12/12/2000 11:00:00,"SH",1,3.80,"G"
"LPCR2483",12/12/2000 11:00:00,"SH",0,3.30,"G"
"LPCR2626",12/12/2000 12:00:00,"NV",0,0.36,"F"
"LPCR2626",12/12/2000 12:00:00,"RR",0,0.40,"G"
"LPCR2716",12/12/2000 12:35:00,"NV",0,0.33,"F"
"LPCR2716",12/12/2000 12:35:00,"SH",0,0.28,"G"
"LPESC072",12/13/2000 8:20:00,"BV",1,9.60,"E"
"LPESC072",12/13/2000 8:20:00,"BV",0,8.60,"E"
"LPESC072",12/13/2000 8:20:00,"SH",1,10.40,"GE"
"LPESC072",12/13/2000 8:20:00,"SH",0,9.20,"GE"
"LPESC119",12/13/2000 9:15:00,"BV",1,7.30,"E"
"LPESC119",12/13/2000 9:15:00,"BV",0,6.70,"E"
"LPESC119",12/13/2000 9:15:00,"SH",1,7.70,"E"
"LPESC119",12/13/2000 9:15:00,"SH",0,6.90,"E"
"LPESC200",12/13/2000 10:40:00,"BV",1,5.60,"E"
"LPESC200",12/13/2000 10:40:00,"BV",0,5.30,"E"
"LPESC200",12/13/2000 10:40:00,"NV",1,5.90,"G"
"LPESC200",12/13/2000 10:40:00,"NV",0,5.40,"G"
"LPESC200",12/13/2000 10:40:00,"SH",1,6.25,"G"
"LPESC200",12/13/2000 10:40:00,"SH",0,5.25,"G"
"LPESC273",12/13/2000 11:20:00,"BV",1,4.60,"E"
"LPESC273",12/13/2000 11:20:00,"BV",0,4.20,"E"
"LPESC273",12/13/2000 11:20:00,"SH",1,5.20,"G"
"LPESC273",12/13/2000 11:20:00,"SH",0,4.90,"G"
"LPESC337",12/13/2000 11:55:00,"NV",0,0.05,"G"
"LPESC337",12/13/2000 11:55:00,"RR",0,0.13,"G"
"LPESC337",12/13/2000 11:55:00,"SH",0,0.05,"G"
"LPESC331",12/13/2000 12:40:00,"NV",1,1.80,"G"
"LPESC331",12/13/2000 12:40:00,"NV",0,1.40,"G"
"LPESC331",12/13/2000 12:40:00,"SH",1,1.60,
"LPESC331",12/13/2000 12:40:00,"SH",0,1.40,
"LPCR0024",1/19/2001 11:15:00,"NV",1,10.80,"E"
"LPCR0024",1/19/2001 11:15:00,"NV",0,10.60,"E"
"LPCR0024",1/19/2001 11:15:00,"SH",1,11.03,"E"
"LPCR0024",1/19/2001 11:15:00,"SH",0,10.70,"E"
"LPCR0024",2/15/2001 11:45:00,"BV",1,14.00,"F"
"LPCR0024",2/15/2001 11:45:00,"BV",0,10.70,"F"
"LPCR0024",2/15/2001 11:45:00,"NV",1,14.80,"F"
"LPCR0024",2/15/2001 11:45:00,"NV",0,12.60,"F"
"LPCR0024",2/15/2001 11:45:00,"SH",1,14.30,"E"
"LPCR0024",2/15/2001 11:45:00,"SH",0,13.90,"E"
"LPCR0024",3/4/2001 14:00:00,"NK",1,13.30,"E"
"LPCR0024",3/4/2001 14:00:00,"NK",0,12.70,"E"
"LPCR0024",3/4/2001 14:00:00,"NV",1,15.30,"E"
"LPCR0024",3/4/2001 14:00:00,"NV",0,14.30,"E"
"LPCR0024",3/4/2001 14:00:00,"RR",1,16.10,"E"
"LPCR0024",3/4/2001 14:00:00,"RR",0,15.10,"E"
"LPCR0453",3/5/2001 8:05:00,"NK",1,14.40,"F"
"LPCR0453",3/5/2001 8:05:00,"NK",0,10.50,"F"
"LPCR0453",3/5/2001 8:05:00,"NV",1,15.50,"F"
"LPCR0453",3/5/2001 8:05:00,"NV",0,9.40,"F"
"LPCR0453",3/5/2001 8:05:00,"RR",1,16.00,"G"
"LPCR0453",3/5/2001 8:05:00,"RR",0,10.20,"G"
"LPCR0453",3/5/2001 8:05:00,"SH",1,17.00,"G"
"LPCR0453",3/5/2001 8:05:00,"SH",0,11.10,"G"
"LPCR0905",3/5/2001 12:40:00,"NV",1,15.40,"F"
"LPCR0905",3/5/2001 12:40:00,"NV",0,10.00,"F"
"LPCR0905",3/5/2001 12:40:00,"RR",1,16.00,"F"
"LPCR0905",3/5/2001 12:40:00,"RR",0,9.90,"F"
"LPCR0905",3/5/2001 12:40:00,"SH",1,16.80,"G"
"LPCR0905",3/5/2001 12:40:00,"SH",0,11.30,"G"
"LPCR1001",3/5/2001 14:20:00,"NK",1,14.40,"G"
"LPCR1001",3/5/2001 14:20:00,"NK",0,13.30,"G"
"LPCR1001",3/5/2001 14:20:00,"RR",1,15.10,"G"
"LPCR1001",3/5/2001 14:20:00,"RR",0,12.50,"G"
"LPCR1001",3/5/2001 14:20:00,"SH",1,16.35,"G"
"LPCR1001",3/5/2001 14:20:00,"SH",0,11.40,"G"
"LPSJR193",3/5/2001 15:45:00,"NV",1,14.10,"E"
"LPSJR193",3/5/2001 15:45:00,"NV",0,12.80,"E"
"LPSJR193",3/5/2001 15:45:00,"RR",1,13.90,"G"
"LPSJR193",3/5/2001 15:45:00,"RR",0,13.90,"G"
"LPSJR193",3/5/2001 15:45:00,"SH",1,13.90,"E"
"LPSJR193",3/5/2001 15:45:00,"SH",0,12.80,"E"
"LPSJR329",3/6/2001 7:45:00,"BV",1,12.90,"E"
"LPSJR329",3/6/2001 7:45:00,"BV",0,11.70,"E"
"LPSJR329",3/6/2001 7:45:00,"NK",1,12.50,"G"
"LPSJR329",3/6/2001 7:45:00,"NK",0,11.20,"G"
"LPSJR329",3/6/2001 7:45:00,"NV",1,13.10,"E"
"LPSJR329",3/6/2001 7:45:00,"NV",0,12.20,"E"
"LPSJR431",3/6/2001 8:50:00,"BV",1,13.70,"E"
"LPSJR431",3/6/2001 8:50:00,"BV",0,13.30,"E"
"LPSJR431",3/6/2001 8:50:00,"NK",1,13.80,"G"
"LPSJR431",3/6/2001 8:50:00,"NK",0,10.60,"G"
"LPSJR431",3/6/2001 8:50:00,"NV",1,14.80,"E"
"LPSJR431",3/6/2001 8:50:00,"NV",0,13.70,"E"
"LPSJR431",3/6/2001 8:50:00,"RR",1,15.10,"E"
"LPSJR431",3/6/2001 8:50:00,"RR",0,14.10,"E"
"LPSJR625",3/6/2001 10:15:00,"AA",1,12.90,"F"
"LPSJR625",3/6/2001 10:15:00,"AA",0,8.90,"F"
"LPSJR625",3/6/2001 10:15:00,"NK",1,13.10,"F"
"LPSJR625",3/6/2001 10:15:00,"NK",0,10.70,"F"
"LPSJR625",3/6/2001 10:15:00,"SH",1,13.95,"F-G"
"LPSJR625",3/6/2001 10:15:00,"SH",0,10.20,"F-G"
"LPSJR686",3/6/2001 11:15:00,"BV",1,6.70,"F"
"LPSJR686",3/6/2001 11:15:00,"BV",0,5.10,"F"
"LPSJR686",3/6/2001 11:15:00,"NV",1,7.10,"G"
"LPSJR686",3/6/2001 11:15:00,"NV",0,6.20,"G"
"LPSJR686",3/6/2001 11:15:00,"SH",1,7.70,"G"
"LPSJR686",3/6/2001 11:15:00,"SH",0,6.50,"G"
"LPSJR804",3/6/2001 12:00:00,"NK",0,0.23,"P"
"LPSJR804",3/6/2001 12:00:00,"RR",0,0.22,"P"
"LPCR1169",3/6/2001 16:05:00,"NV",1,14.50,"E"
"LPCR1169",3/6/2001 16:05:00,"NV",0,10.20,"E"
"LPCR1169",3/6/2001 16:05:00,"RR",1,15.00,"E"
"LPCR1169",3/6/2001 16:05:00,"RR",0,13.00,"E"
"LPCR1169",3/6/2001 16:05:00,"SH",1,14.70,"G-E"
"LPCR1169",3/6/2001 16:05:00,"SH",0,10.70,"G-E"
"LPCR1395",3/7/2001 8:03:00,"BV",1,14.40,"P"
"LPCR1395",3/7/2001 8:03:00,"BV",0,8.10,"P"
"LPCR1395",3/7/2001 8:03:00,"NK",1,13.90,"P"
"LPCR1395",3/7/2001 8:03:00,"NK",0,8.70,"P"
"LPCR1395",3/7/2001 8:03:00,"RR",1,14.20,"F"
"LPCR1395",3/7/2001 8:03:00,"RR",0,9.80,"F"
"LPCR1587",3/7/2001 9:50:00,"BV",1,12.90,"G"
"LPCR1587",3/7/2001 9:50:00,"BV",0,9.90,"G"
"LPCR1587",3/7/2001 9:50:00,"NK",1,13.30,"E"
"LPCR1587",3/7/2001 9:50:00,"NK",0,12.60,"E"
"LPCR1587",3/7/2001 9:50:00,"NV",1,13.00,"E"
"LPCR1587",3/7/2001 9:50:00,"NV",0,12.50,"E"
"LPCR1587",3/7/2001 9:50:00,"RR",1,13.60,"F"
"LPCR1587",3/7/2001 9:50:00,"RR",0,10.30,"F"
"LPCR1587",3/7/2001 9:50:00,"SH",1,14.70,"E"
"LPCR1587",3/7/2001 9:50:00,"SH",0,13.05,"E"
"LPCR1692",3/7/2001 11:15:00,"NV",1,12.10,"G"
"LPCR1692",3/7/2001 11:15:00,"NV",0,9.40,"G"
"LPCR1692",3/7/2001 11:15:00,"RR",1,12.60,"G"
"LPCR1692",3/7/2001 11:15:00,"RR",0,10.40,"G"
"LPCR1692",3/7/2001 11:15:00,"SH",1,14.30,"F"
"LPCR1692",3/7/2001 11:15:00,"SH",0,10.60,"F"
"LPCR1724",3/7/2001 13:05:00,"NK",1,12.70,"F"
"LPCR1724",3/7/2001 13:05:00,"NK",0,9.30,"F"
"LPCR1772",3/7/2001 16:15:00,"NK",1,11.00,"P-F"
"LPCR1772",3/7/2001 16:15:00,"NK",0,7.30,"P-F"
"LPCR1772",3/7/2001 16:15:00,"NV",1,12.50,"F"
"LPCR1772",3/7/2001 16:15:00,"NV",0,8.40,"F"
"LPCR1772",3/7/2001 16:15:00,"SH",1,12.80,"F"
"LPCR1772",3/7/2001 16:15:00,"SH",0,8.60,"F"
"LPCR1933",3/8/2001 8:00:00,"NK",1,13.40,"G"
"LPCR1933",3/8/2001 8:00:00,"NK",0,11.40,"G"
"LPCR1933",3/8/2001 8:00:00,"NV",1,13.50,"E"
"LPCR1933",3/8/2001 8:00:00,"NV",0,12.10,"E"
"LPCR1933",3/8/2001 8:00:00,"RR",1,14.80,"G"
"LPCR1933",3/8/2001 8:00:00,"RR",0,13.50,"G"
"LPCR1933",3/8/2001 8:00:00,"SH",1,14.00,"E"
"LPCR1933",3/8/2001 8:00:00,"SH",0,12.40,"E"
"LPCR2085",3/8/2001 9:15:00,"AA",1,12.40,"G"
"LPCR2085",3/8/2001 9:15:00,"AA",0,10.80,"G"
"LPCR2085",3/8/2001 9:15:00,"BV",1,13.40,"E"
"LPCR2085",3/8/2001 9:15:00,"BV",0,13.10,"E"
"LPCR2085",3/8/2001 9:15:00,"NK",1,12.10,"F"
"LPCR2085",3/8/2001 9:15:00,"NK",0,10.40,"F"
"LPCR2085",3/8/2001 9:15:00,"SH",1,13.20,"G"
"LPCR2085",3/8/2001 9:15:00,"SH",0,11.10,"G"
"LPCR2255",3/8/2001 10:50:00,"NK",1,9.70,"F"
"LPCR2255",3/8/2001 10:50:00,"NK",0,7.30,"F"
"LPCR2255",3/8/2001 10:50:00,"RR",1,12.90,"G"
"LPCR2255",3/8/2001 10:50:00,"RR",0,9.70,"G"
"LPCR2255",3/8/2001 10:50:00,"SH",1,11.50,"G"
"LPCR2255",3/8/2001 10:50:00,"SH",0,11.11,"G"
"LPCR2387",3/8/2001 12:15:00,"BV",1,11.60,"F"
"LPCR2387",3/8/2001 12:15:00,"BV",0,8.50,"F"
"LPCR2387",3/8/2001 12:15:00,"NV",1,11.70,"E"
"LPCR2387",3/8/2001 12:15:00,"NV",0,11.70,"E"
"LPCR2387",3/8/2001 12:15:00,"RR",1,10.60,"G"
"LPCR2387",3/8/2001 12:15:00,"RR",0,9.30,"G"
"LPCR2483",3/8/2001 13:50:00,"NV",1,10.60,"G"
"LPCR2483",3/8/2001 13:50:00,"NV",0,10.60,"G"
"LPCR2483",3/8/2001 13:50:00,"RR",1,11.00,"G"
"LPCR2483",3/8/2001 13:50:00,"RR",0,10.60,"G"
"LPCR2626",3/8/2001 14:45:00,"RR",0,0.26,"G"
"LPCR2626",3/8/2001 14:45:00,"SH",0,0.24,"E"
"LPCR2716",3/8/2001 15:30:00,"NK",0,0.10,"G"
"LPCR2716",3/8/2001 15:30:00,"RR",0,0.10,"G"
"LPCR2716",3/8/2001 15:30:00,"SH",0,0.07,
"LPESC072",3/9/2001 11:50:00,"BV",1,13.00,"P"
"LPESC072",3/9/2001 11:50:00,"BV",0,8.80,"P"
"LPESC072",3/9/2001 11:50:00,"RR",1,13.80,"F"
"LPESC072",3/9/2001 11:50:00,"RR",0,8.70,"F"
"LPESC072",3/9/2001 11:50:00,"SH",1,14.50,"F"
"LPESC072",3/9/2001 11:50:00,"SH",0,8.60,"F"
"LPESC119",3/9/2001 13:00:00,"NK",1,15.50,"G"
"LPESC119",3/9/2001 13:00:00,"NK",0,10.60,"G"
"LPESC119",3/9/2001 13:00:00,"NV",1,15.90,"F"
"LPESC119",3/9/2001 13:00:00,"NV",0,9.20,"F"
"LPESC119",3/9/2001 13:00:00,"RR",1,14.20,"P"
"LPESC119",3/9/2001 13:00:00,"RR",0,9.20,"P"
"LPESC200",3/9/2001 14:15:00,"NV",1,11.70,"F"
"LPESC200",3/9/2001 14:15:00,"NV",0,7.40,"F"
"LPESC200",3/9/2001 14:15:00,"RR",1,11.60,"P"
"LPESC200",3/9/2001 14:15:00,"RR",0,9.30,"P"
"LPESC200",3/9/2001 14:15:00,"SH",1,12.10,"F"
"LPESC200",3/9/2001 14:15:00,"SH",0,8.70,"F"
"LPESC273",3/9/2001 15:00:00,"NV",0,1.10,"P"
"LPESC273",3/9/2001 15:00:00,"SH",0,1.00,"F"
"LPESC328",3/9/2001 15:30:00,"NK",0,0.05,"F"
"LPESC328",3/9/2001 15:30:00,"RR",0,0.12,"G"
"LPNAV124",3/10/2001 9:10:00,"NK",1,15.30,"F"
"LPNAV124",3/10/2001 9:10:00,"NK",0,10.55,"F"
"LPNAV124",3/10/2001 9:10:00,"NV",1,15.00,"G"
"LPNAV124",3/10/2001 9:10:00,"NV",0,11.40,"G"
"LPNAV124",3/10/2001 9:10:00,"SH",1,16.20,"F"
"LPNAV124",3/10/2001 9:10:00,"SH",0,12.60,"F"
"LPCR0024",4/17/2001 11:00:00,"BV",1,12.10,"E"
"LPCR0024",4/17/2001 11:00:00,"BV",0,11.70,"E"
"LPCR0024",4/17/2001 11:00:00,"NV",1,12.80,"E"
"LPCR0024",4/17/2001 11:00:00,"NV",0,12.70,"E"
"LPCR0024",4/17/2001 11:00:00,"SH",1,12.70,"G"
"LPCR0024",4/17/2001 11:00:00,"SH",0,10.90,"G"
"LPCR0024",5/8/2001 10:45:00,"BV",1,12.90,"F"
"LPCR0024",5/8/2001 10:45:00,"BV",0,9.41,"F"
"LPCR0024",5/8/2001 10:45:00,"NV",1,13.00,"G"
"LPCR0024",5/8/2001 10:45:00,"NV",0,10.30,"G"
"LPCR0024",5/8/2001 10:45:00,"SH",1,14.00,"G"
"LPCR0024",5/8/2001 10:45:00,"SH",0,11.90,"G"
"LPCR0024",6/2/2001 10:25:00,"AA",1,11.40,"P"
"LPCR0024",6/2/2001 10:25:00,"AA",0,7.00,"P"
"LPCR0024",6/2/2001 10:25:00,"NV",1,12.80,"P"
"LPCR0024",6/2/2001 10:25:00,"NV",0,8.00,"P"
"LPCR0024",6/2/2001 10:25:00,"SH",1,13.30,"F-P"
"LPCR0024",6/2/2001 10:25:00,"SH",0,9.20,"F-P"
"LPCR0905",6/2/2001 17:00:00,"MA",1,9.40,"P"
"LPCR0905",6/2/2001 17:00:00,"MA",0,5.80,"P"
"LPCR0905",6/2/2001 17:00:00,"NV",1,10.20,"P"
"LPCR0905",6/2/2001 17:00:00,"NV",0,6.30,"P"
"LPCR0905",6/2/2001 17:00:00,"SH",1,10.50,"F-P"
"LPCR0905",6/2/2001 17:00:00,"SH",0,6.80,"F-P"
"LPCR1001",6/3/2001 7:30:00,"NV",1,10.80,"P"
"LPCR1001",6/3/2001 7:30:00,"NV",0,8.30,"P"
"LPCR1001",6/3/2001 7:30:00,"SH",1,12.70,"P"
"LPCR1001",6/3/2001 7:30:00,"SH",0,9.80,"P"
"LPSJR193",6/3/2001 9:30:00,"NV",1,9.20,"F"
"LPSJR193",6/3/2001 9:30:00,"NV",0,6.40,"F"
"LPSJR193",6/3/2001 9:30:00,"SH",1,10.50,"P"
"LPSJR193",6/3/2001 9:30:00,"SH",0,8.30,"P"
"LPSJR329",6/3/2001 11:15:00,"MA",1,4.60,"F"
"LPSJR329",6/3/2001 11:15:00,"MA",0,3.90,"F"
"LPSJR329",6/3/2001 11:15:00,"NV",1,4.50,"F"
"LPSJR329",6/3/2001 11:15:00,"NV",0,4.30,"F"
"LPSJR431",6/3/2001 12:40:00,"NV",1,5.90,"G"
"LPSJR431",6/3/2001 12:40:00,"NV",0,5.60,"G"
"LPSJR431",6/3/2001 12:40:00,"SH",1,6.10,"F-G"
"LPSJR431",6/3/2001 12:40:00,"SH",0,5.80,"F-G"
"LPSJR625",6/3/2001 14:50:00,"NV",1,3.10,"G"
"LPSJR625",6/3/2001 14:50:00,"NV",0,2.90,"G"
"LPSJR625",6/3/2001 14:50:00,"SH",1,2.50,"G"
"LPSJR625",6/3/2001 14:50:00,"SH",0,2.50,"G"
"LPCR0453",6/11/2001 12:30:00,"NV",1,9.80,"G"
"LPCR0453",6/11/2001 12:30:00,"NV",0,8.20,"G"
"LPCR0453",6/11/2001 12:30:00,"SH",1,9.70,"G"
"LPCR0453",6/11/2001 12:30:00,"SH",0,8.50,"G"
"LPCR1169",6/11/2001 17:15:00,"SH",1,6.50,"F"
"LPCR1169",6/11/2001 17:15:00,"SH",0,6.10,"F"
"LPCR1395",6/12/2001 8:20:00,"NV",1,5.10,"F"
"LPCR1395",6/12/2001 8:20:00,"NV",0,4.40,"F"
"LPCR1395",6/12/2001 8:20:00,"SH",1,5.60,"G-F"
"LPCR1395",6/12/2001 8:20:00,"SH",0,4.80,"G-F"
"LPCR1587",6/12/2001 9:55:00,"RR",1,5.70,"P"
"LPCR1587",6/12/2001 9:55:00,"RR",0,4.50,"P"
"LPCR1587",6/12/2001 9:55:00,"SH",1,5.70,"P"
"LPCR1587",6/12/2001 9:55:00,"SH",0,5.60,"P"
"LPCR1692",6/12/2001 11:45:00,"RR",1,4.60,"P"
"LPCR1692",6/12/2001 11:45:00,"RR",0,3.70,"P"
"LPCR1692",6/12/2001 11:45:00,"SH",1,4.50,"F"
"LPCR1692",6/12/2001 11:45:00,"SH",0,3.80,"F"
"LPCR2387",6/13/2001 7:15:00,"NV",0,0.50,"G"
"LPCR2387",6/13/2001 7:15:00,"SH",0,0.54,"E"
"LPCR2483",6/13/2001 9:00:00,"NV",0,0.32,"E"
"LPCR2483",6/13/2001 9:00:00,"SH",0,0.34,"G"
"LPCR2626",6/13/2001 11:10:00,"NV",0,0.20,"G"
"LPCR2626",6/13/2001 11:10:00,"SH",0,0.19,"G"
"LPCR2255",6/13/2001 14:40:00,"NV",1,1.20,"F"
"LPCR2255",6/13/2001 14:40:00,"NV",0,1.05,"F"
"LPCR2255",6/13/2001 14:40:00,"RR",1,1.70,"F"
"LPCR2255",6/13/2001 14:40:00,"RR",0,1.05,"F"
"LPCR2085",6/13/2001 16:00:00,"NV",0,1.30,
"LPCR2085",6/13/2001 16:00:00,"RR",1,2.20,"F"
"LPCR2085",6/13/2001 16:00:00,"RR",0,1.10,"F"
"LPCR2085",6/13/2001 16:00:00,"SH",1,1.70,"F-G"
"LPCR2085",6/13/2001 16:00:00,"SH",0,1.45,"F-G"
"LPCR1933",6/14/2001 7:14:00,"AA",1,2.85,"E"
"LPCR1933",6/14/2001 7:14:00,"AA",0,1.79,"E"
"LPCR1933",6/14/2001 7:14:00,"NV",1,2.20,"G"
"LPCR1933",6/14/2001 7:14:00,"NV",0,1.80,"G"
"LPCR1933",6/14/2001 7:14:00,"SH",1,2.50,"E"
"LPCR1933",6/14/2001 7:14:00,"SH",0,1.79,"E"
"LPCR1772",6/14/2001 9:00:00,"NV",1,3.20,"G"
"LPCR1772",6/14/2001 9:00:00,"NV",0,3.00,"G"
"LPCR1772",6/14/2001 9:00:00,"SH",1,3.30,"G"
"LPCR1772",6/14/2001 9:00:00,"SH",0,3.10,"G"
"LPCR0024",7/24/2001 12:37:00,"NV",0,5.50,"F"
"LPCR0024",7/24/2001 12:37:00,"SH",0,6.30,"G-E"
"LPCR0024",7/24/2001 12:37:00,"TG",0,5.50,"G"
"LPCR0024",8/22/2001 15:00:00,"NV",1,8.60,"G"
"LPCR0024",8/22/2001 15:00:00,"NV",0,6.90,"G"
"LPCR0024",8/22/2001 15:00:00,"RR",1,9.20,"G"
"LPCR0024",8/22/2001 15:00:00,"RR",0,8.30,"G"
"LPCR0024",8/22/2001 15:00:00,"SH",1,9.40,"F"
"LPCR0024",8/22/2001 15:00:00,"SH",0,7.70,"F"
"LPCR0905",8/23/2001 9:30:00,"NV",1,6.50,"F"
"LPCR0905",8/23/2001 9:30:00,"NV",0,5.00,"F"
"LPCR0905",8/23/2001 9:30:00,"SH",1,8.05,"F"
"LPCR0905",8/23/2001 9:30:00,"SH",0,6.30,"F"
"LPCR1001",8/23/2001 10:55:00,"BV",1,6.80,"F"
"LPCR1001",8/23/2001 10:55:00,"BV",0,5.40,"F"
"LPCR1001",8/23/2001 10:55:00,"RR",1,7.70,"G"
"LPCR1001",8/23/2001 10:55:00,"RR",0,6.80,"G"
"LPCR1001",8/23/2001 10:55:00,"SH",1,7.40,"G"
"LPCR1001",8/23/2001 10:55:00,"SH",0,6.60,"G"
"LPSJR193",8/23/2001 13:00:00,"NV",1,7.60,"G"
"LPSJR193",8/23/2001 13:00:00,"NV",0,7.10,"G"
"LPSJR193",8/23/2001 13:00:00,"SH",1,8.50,"G-E"
"LPSJR193",8/23/2001 13:00:00,"SH",0,7.00,"G-E"
"LPSJR329",8/23/2001 14:30:00,"NV",1,8.50,"G"
"LPSJR329",8/23/2001 14:30:00,"NV",0,6.70,"G"
"LPSJR329",8/23/2001 14:30:00,"RR",1,8.70,"G"
"LPSJR329",8/23/2001 14:30:00,"RR",0,8.40,"G"
"LPSJR329",8/23/2001 14:30:00,"SH",1,8.10,"G"
"LPSJR329",8/23/2001 14:30:00,"SH",0,7.65,"G"
"LPSJR431",8/23/2001 16:00:00,"BV",1,5.00,"E"
"LPSJR431",8/23/2001 16:00:00,"BV",0,5.10,"E"
"LPSJR431",8/23/2001 16:00:00,"SH",1,5.65,"G"
"LPSJR431",8/23/2001 16:00:00,"SH",0,5.90,"G"
"LPSJR625",8/23/2001 17:45:00,"RR",1,2.40,"G"
"LPSJR625",8/23/2001 17:45:00,"RR",0,1.90,"G"
"LPSJR625",8/23/2001 17:45:00,"SH",1,2.90,"G"
"LPSJR625",8/23/2001 17:45:00,"SH",0,2.00,"G"
"LPSJR686",8/24/2001 7:00:00,"NV",1,1.90,"G"
"LPSJR686",8/24/2001 7:00:00,"NV",0,1.75,"G"
"LPSJR686",8/24/2001 7:00:00,"RR",1,2.50,"P"
"LPSJR686",8/24/2001 7:00:00,"RR",0,1.80,"P"
"LPSJR686",8/24/2001 7:00:00,"SH",1,2.20,"G"
"LPSJR686",8/24/2001 7:00:00,"SH",0,2.15,"G"
"LPSJR796",8/24/2001 7:35:00,"RR",0,0.25,"G"
"LPSJR796",8/24/2001 7:35:00,"SH",0,0.07,
"LPCR1169",8/24/2001 14:00:00,"BV",1,5.00,"E"
"LPCR1169",8/24/2001 14:00:00,"BV",0,4.80,"E"
"LPCR1169",8/24/2001 14:00:00,"NV",1,5.30,"G"
"LPCR1169",8/24/2001 14:00:00,"NV",0,4.90,"G"
"LPCR1169",8/24/2001 14:00:00,"RR",1,6.00,"G"
"LPCR1169",8/24/2001 14:00:00,"RR",0,5.10,"G"
"LPCR1169",8/24/2001 14:00:00,"SH",1,5.60,"G"
"LPCR1169",8/24/2001 14:00:00,"SH",0,5.30,"G"
"LPCR1395",8/24/2001 16:30:00,"NV",1,4.60,"G"
"LPCR1395",8/24/2001 16:30:00,"NV",0,4.30,"G"
"LPCR1395",8/24/2001 16:30:00,"SH",1,4.90,"G"
"LPCR1395",8/24/2001 16:30:00,"SH",0,4.60,"G"
"LPCR1587",8/25/2001 8:05:00,"BV",1,5.40,"E"
"LPCR1587",8/25/2001 8:05:00,"BV",0,4.70,"E"
"LPCR1587",8/25/2001 8:05:00,"RR",1,6.20,"E"
"LPCR1587",8/25/2001 8:05:00,"RR",0,5.20,"E"
"LPCR1587",8/25/2001 8:05:00,"SH",1,6.00,"G"
"LPCR1587",8/25/2001 8:05:00,"SH",0,5.70,"G"
"LPCR1724",8/25/2001 9:50:00,"NV",1,6.40,"G"
"LPCR1724",8/25/2001 9:50:00,"NV",0,5.00,"G"
"LPCR1724",8/25/2001 9:50:00,"SH",1,6.60,"G-F"
"LPCR1724",8/25/2001 9:50:00,"SH",0,5.95,"G-F"
"LPCR1692",8/25/2001 11:00:00,"NV",1,5.40,
