Station.ID	Date	Depth	T
LPCR0024	8/2/2000 10:00:00	18.2	17.27
LPCR0024	10/30/2004 12:00:00	25.7	17.27
LPCR0024	10/29/2008 15:50:00	32.8	17.27
LPCR0024	9/13/2000 11:30:00	19.7	17.29
LPCR0024	10/6/2004 10:00:00	25.7	17.29
LPCR0024	11/2/2005 10:30:00	34.5	17.3
LPCR0024	8/4/2006 10:00:00	23.3	17.32
LPCR0024	8/8/1995 13:30:00	24	17.33
LPCR0024	6/17/1998 10:00:00	7.3	17.33
LPCR0024	7/12/2005 12:30:00	24.8	17.33
LPCR0024	9/30/2003 11:00:00	23.7	17.34
LPCR0024	10/28/1998 10:30:00	33.9	17.35
LPCR0024	10/22/2003 9:30:00	24.7	17.35
LPCR0024	6/14/2008 12:30:00	11.9	17.35
LPCR0024	6/17/1998 10:00:00	5.8	17.36
LPCR0024	5/8/2001 10:45:00	0.9	17.36
LPCR0024	8/22/2001 15:00:00	18.9	17.36
LPCR0024	10/12/2007 10:30:00	27.5	17.37
LPCR0024	8/13/1997 12:30:00	24.1	17.38
LPCR0024	9/9/2004 14:45:00	25.1	17.38
LPCR0024	5/4/2005 15:00:00	0.1	17.38
LPCR0024	9/24/1997 12:00:00	32.5	17.39
LPCR0024	8/25/2000 15:10:00	18.9	17.39
LPCR0024	10/12/2005 8:40:00	32.3	17.39
LPCR0024	10/13/2006 12:30:00	27.9	17.39
LPCR0024	8/13/1997 12:30:00	24.5	17.41
LPCR0024	7/19/2007 15:15:00	19.5	17.41
LPCR0024	9/12/1995 17:15:00	28.2	17.42
LPCR0024	10/17/1996 9:00:00	25.6	17.42
LPCR0024	8/22/2002 8:45:00	17.4	17.42
LPCR0024	6/17/1998 10:00:00	4.3	17.43
LPCR0024	5/22/2000 14:00:00	3.6	17.43
LPCR0024	10/15/1999 14:20:00	27.9	17.44
LPCR0024	9/17/1998 11:30:00	24.9	17.45
LPCR0024	7/17/2003 12:00:00	16.4	17.45
LPCR0024	8/10/2005 14:40:00	29.9	17.46
LPCR0024	6/4/1996 11:21:00	11.1	17.48
LPCR0024	8/13/1997 12:30:00	23.4	17.48
LPCR0024	6/18/2003 13:45:00	10.1	17.48
LPCR0024	7/8/1997 9:00:00	16.6	17.49
LPCR0024	4/28/2000 11:15:00	2.2	17.49
LPCR0024	7/12/2005 12:30:00	23.2	17.49
LPCR0024	8/16/1998 17:25:00	21.1	17.5
LPCR0024	10/4/1995 13:00:00	34.3	17.51
LPCR0024	10/28/1998 10:30:00	33.2	17.51
LPCR0024	7/1/2004 10:30:00	18.6	17.51
LPCR0024	8/10/2005 14:40:00	28.9	17.52
LPCR0024	10/22/2003 9:30:00	23.9	17.53
LPCR0024	6/30/1995 15:30:00	13.2	17.54
LPCR0024	5/8/2001 10:45:00	0.6	17.54
LPCR0024	9/11/2001 11:00:00	21	17.54
LPCR0024	10/28/1998 10:30:00	32.1	17.55
LPCR0024	6/24/1999 11:00:00	11.5	17.55
LPCR0024	6/30/2006 11:10:00	19.2	17.55
LPCR0024	6/9/2007 10:45:00	9.2	17.56
LPCR0024	9/15/1999 10:30:00	24	17.57
LPCR0024	7/6/2000 11:00:00	14.5	17.57
LPCR0024	9/13/2005 15:15:00	30.8	17.58
LPCR0024	7/12/2005 12:30:00	22	17.59
LPCR0024	5/30/2002 11:00:00	6.4	17.59
LPCR0024	8/5/2002 11:30:00	15.9	17.61
LPCR0024	7/8/1998 11:00:00	12.5	17.62
LPCR0024	9/9/2003 16:00:00	22.2	17.63
LPCR0024	8/10/2005 14:40:00	27.9	17.63
LPCR0024	9/24/1996 13:30:00	24.7	17.65
LPCR0024	9/30/1996 15:30:00	25	17.65
LPCR0024	6/17/1998 10:00:00	3.1	17.65
LPCR0024	6/23/2000 12:25:00	13.2	17.65
LPCR0024	5/8/2001 10:45:00	0.1	17.65
LPCR0024	6/4/2004 13:30:00	11.9	17.66
LPCR0024	6/4/2005 10:25:00	9.5	17.66
LPCR0024	7/12/2005 12:30:00	20.6	17.67
LPCR0024	9/21/2006 14:00:00	26.6	17.67
LPCR0024	10/29/2008 15:50:00	31.5	17.67
LPCR0024	5/28/2003 15:15:00	5	17.69
LPCR0024	10/12/2005 8:40:00	31.1	17.69
LPCR0024	10/12/2007 10:30:00	26.8	17.69
LPCR0024	10/28/1998 10:30:00	29.4	17.7
LPCR0024	8/4/2006 10:00:00	21.9	17.7
LPCR0024	10/28/1998 10:30:00	26.7	17.72
LPCR0024	8/26/2004 11:00:00	23.2	17.72
LPCR0024	10/28/1998 10:30:00	23.9	17.73
LPCR0024	10/15/1999 14:20:00	25.9	17.73
LPCR0024	9/8/2005 13:30:00	30.2	17.73
LPCR0024	11/2/2005 10:30:00	33.5	17.73
LPCR0024	10/28/1998 10:30:00	21.2	17.74
LPCR0024	10/17/1996 9:00:00	24.1	17.76
LPCR0024	10/28/1998 10:30:00	12.7	17.76
LPCR0024	10/28/1998 10:30:00	15.6	17.76
LPCR0024	10/28/1998 10:30:00	18.3	17.76
LPCR0024	10/22/2003 9:30:00	23.3	17.76
LPCR0024	8/8/1995 13:30:00	21.4	17.77
LPCR0024	9/24/1997 12:00:00	29.6	17.77
LPCR0024	10/28/1998 10:30:00	11.3	17.77
LPCR0024	10/28/1998 10:30:00	14.1	17.77
LPCR0024	4/28/2000 11:15:00	1.8	17.77
LPCR0024	8/22/2001 15:00:00	18	17.77
LPCR0024	8/22/2002 8:45:00	16.3	17.77
LPCR0024	8/13/1997 12:30:00	22	17.78
LPCR0024	10/28/1998 10:30:00	5.7	17.78
LPCR0024	10/28/1998 10:30:00	7.1	17.78
LPCR0024	10/28/1998 10:30:00	8.6	17.78
LPCR0024	10/28/1998 10:30:00	9.9	17.78
LPCR0024	10/28/1998 10:30:00	4.2	17.8
LPCR0024	8/7/2003 9:30:00	19.8	17.8
LPCR0024	9/30/2003 11:00:00	23	17.8
LPCR0024	7/12/2005 12:30:00	19.6	17.8
LPCR0024	10/17/1996 9:00:00	23.6	17.81
LPCR0024	10/28/1998 10:30:00	2.7	17.81
LPCR0024	7/14/1999 14:00:00	15.5	17.81
LPCR0024	7/24/2001 12:37:00	15.8	17.81
LPCR0024	10/13/2006 12:30:00	26.4	17.81
LPCR0024	9/12/1995 17:15:00	25.6	17.82
LPCR0024	8/10/2005 14:40:00	27.1	17.82
LPCR0024	10/28/1998 10:30:00	1.6	17.83
LPCR0024	10/30/2004 12:00:00	25.1	17.83
LPCR0024	6/30/2006 11:10:00	17.7	17.83
LPCR0024	8/16/1998 17:25:00	19.7	17.84
LPCR0024	10/30/2004 12:00:00	23.9	17.84
LPCR0024	6/9/2007 10:45:00	7.9	17.84
LPCR0024	6/12/1995 16:30:00	5.8	17.85
LPCR0024	9/24/1996 13:30:00	23.5	17.85
LPCR0024	10/28/1998 10:30:00	1	17.86
LPCR0024	10/28/1998 10:30:00	0.4	17.87
LPCR0024	10/28/1998 10:30:00	0.1	17.88
LPCR0024	7/6/2000 11:00:00	13.8	17.89
LPCR0024	10/4/1995 13:00:00	31.8	17.9
LPCR0024	8/23/1996 13:00:00	22.4	17.9
LPCR0024	5/22/2000 14:00:00	2.7	17.91
LPCR0024	6/6/1995 14:30:00	2.8	17.92
LPCR0024	9/15/1999 10:30:00	22.5	17.92
LPCR0024	6/24/1999 11:00:00	10.5	17.93
LPCR0024	11/2/2005 10:30:00	32.5	17.93
LPCR0024	10/6/2004 10:00:00	25.1	17.94
LPCR0024	10/30/2004 12:00:00	22.4	17.96
LPCR0024	7/12/2005 12:30:00	18.3	17.97
LPCR0024	8/2/2000 10:00:00	16.9	17.98
LPCR0024	10/30/2004 12:00:00	21.1	17.99
LPCR0024	7/8/1998 11:00:00	11.5	18
LPCR0024	10/30/2004 12:00:00	18.2	18
LPCR0024	10/30/2004 12:00:00	19.7	18
LPCR0024	6/4/2005 10:25:00	6.6	18
LPCR0024	10/12/2005 8:40:00	29.9	18
LPCR0024	7/19/2007 15:15:00	18	18
LPCR0024	10/30/2004 12:00:00	16.8	18.01
LPCR0024	10/30/2004 12:00:00	15.4	18.02
LPCR0024	8/10/2005 14:40:00	26	18.02
LPCR0024	10/30/2004 12:00:00	12.6	18.03
LPCR0024	10/30/2004 12:00:00	13.9	18.03
LPCR0024	10/29/2008 15:50:00	28.8	18.03
LPCR0024	7/1/2004 10:30:00	17.3	18.04
LPCR0024	8/26/2004 11:00:00	22.1	18.04
LPCR0024	10/30/2004 12:00:00	9.7	18.04
LPCR0024	10/30/2004 12:00:00	11.1	18.04
LPCR0024	8/13/1997 12:30:00	20.8	18.05
LPCR0024	10/30/2004 12:00:00	6.9	18.05
LPCR0024	10/30/2004 12:00:00	8.3	18.05
LPCR0024	8/16/1998 17:25:00	18.2	18.06
LPCR0024	10/30/2004 12:00:00	5.6	18.06
LPCR0024	9/13/2005 15:15:00	28.8	18.06
LPCR0024	8/8/1995 13:30:00	20.2	18.08
LPCR0024	9/12/1995 17:15:00	24.2	18.08
LPCR0024	6/3/1997 11:30:00	9.7	18.08
LPCR0024	10/30/2004 12:00:00	4.1	18.08
LPCR0024	6/30/2006 11:10:00	16.5	18.08
LPCR0024	9/13/2000 11:30:00	18.3	18.09
LPCR0024	9/21/2006 14:00:00	25.2	18.09
LPCR0024	10/29/2008 15:50:00	26.1	18.09
LPCR0024	6/6/1995 14:30:00	1.4	18.1
LPCR0024	7/8/1997 9:00:00	16	18.1
LPCR0024	6/17/1998 10:00:00	1.7	18.1
LPCR0024	6/23/2000 12:25:00	12.6	18.1
LPCR0024	8/25/2000 15:10:00	17.5	18.1
LPCR0024	10/4/1995 13:00:00	30.4	18.13
LPCR0024	6/4/1996 11:21:00	8.2	18.13
LPCR0024	6/17/1998 10:00:00	0.6	18.13
LPCR0024	9/17/1998 11:30:00	23.5	18.13
LPCR0024	6/7/1999 14:20:00	0.9	18.13
LPCR0024	6/6/1995 14:30:00	0.1	18.14
LPCR0024	9/24/1996 13:30:00	22.9	18.14
LPCR0024	10/17/1996 9:00:00	22.9	18.14
LPCR0024	8/13/1997 12:30:00	20.3	18.14
LPCR0024	6/24/1999 11:00:00	9.8	18.14
LPCR0024	7/12/2005 12:30:00	17.4	18.14
LPCR0024	4/28/2000 11:15:00	1	18.15
LPCR0024	10/30/2004 12:00:00	2.5	18.15
LPCR0024	6/14/2008 12:30:00	10.4	18.15
LPCR0024	7/17/1996 12:30:00	16	18.16
LPCR0024	6/3/2006 8:30:00	7.6	18.16
LPCR0024	7/12/2005 12:30:00	16.4	18.18
LPCR0024	6/30/1995 15:30:00	11.9	18.2
LPCR0024	9/24/1996 13:30:00	22.2	18.2
LPCR0024	5/30/2002 11:00:00	5	18.2
LPCR0024	9/13/2005 15:15:00	27.1	18.2
LPCR0024	9/24/1997 12:00:00	28.3	18.21
LPCR0024	8/7/2003 9:30:00	18.7	18.21
LPCR0024	10/30/2004 12:00:00	0.2	18.22
LPCR0024	10/30/2004 12:00:00	1	18.22
LPCR0024	11/2/2005 10:30:00	31.4	18.22
LPCR0024	7/14/1999 14:00:00	14.7	18.23
LPCR0024	10/29/2008 15:50:00	13.9	18.23
LPCR0024	10/29/2008 15:50:00	17.9	18.23
LPCR0024	6/17/1998 10:00:00	0.1	18.24
LPCR0024	10/29/2008 15:50:00	9.8	18.24
LPCR0024	10/29/2008 15:50:00	23.3	18.24
LPCR0024	6/7/1999 14:20:00	0.6	18.25
LPCR0024	4/28/2000 11:15:00	0.5	18.25
LPCR0024	7/17/2003 12:00:00	15.6	18.25
LPCR0024	9/8/2005 13:30:00	27.6	18.25
LPCR0024	11/2/2005 10:30:00	30.5	18.25
LPCR0024	10/29/2008 15:50:00	7.2	18.25
LPCR0024	8/10/2005 14:40:00	24.9	18.26
LPCR0024	10/29/2008 15:50:00	4.5	18.29
LPCR0024	9/24/1996 13:30:00	21.8	18.3
LPCR0024	6/4/2004 13:30:00	10.6	18.32
LPCR0024	9/12/1995 17:15:00	21.4	18.33
LPCR0024	9/15/1999 10:30:00	21.2	18.33
LPCR0024	10/15/1999 14:20:00	25.1	18.33
LPCR0024	9/9/2004 14:45:00	24	18.33
LPCR0024	9/30/2003 11:00:00	22.3	18.34
LPCR0024	8/23/1996 13:00:00	21.9	18.35
LPCR0024	10/12/2005 8:40:00	29.3	18.35
LPCR0024	7/6/2000 11:00:00	13.2	18.36
LPCR0024	11/2/2005 10:30:00	29.6	18.37
LPCR0024	8/4/2006 10:00:00	20.7	18.37
LPCR0024	7/12/2005 12:30:00	15.1	18.38
LPCR0024	8/8/1995 13:30:00	18.7	18.39
LPCR0024	10/4/1995 13:00:00	29	18.39
LPCR0024	9/8/2005 13:30:00	26.1	18.39
LPCR0024	8/10/2005 14:40:00	23.9	18.4
LPCR0024	6/4/1996 11:21:00	6.9	18.41
LPCR0024	9/11/2001 11:00:00	20.1	18.41
LPCR0024	10/6/2004 10:00:00	24.2	18.41
LPCR0024	8/10/2005 14:40:00	23	18.41
LPCR0024	10/13/2006 12:30:00	25	18.44
LPCR0024	7/8/1997 9:00:00	15.2	18.45
LPCR0024	8/23/1996 13:00:00	21.3	18.46
LPCR0024	6/7/1999 14:20:00	0.2	18.46
LPCR0024	9/13/2000 11:30:00	17.4	18.46
LPCR0024	10/12/2007 10:30:00	26.2	18.46
LPCR0024	10/17/1996 9:00:00	22.5	18.48
LPCR0024	8/26/2004 11:00:00	21.2	18.48
LPCR0024	10/16/2001 9:50:00	22	18.49
LPCR0024	9/13/2005 15:15:00	25.3	18.49
LPCR0024	10/22/2003 9:30:00	22.8	18.51
LPCR0024	7/1/2004 10:30:00	16.4	18.51
LPCR0024	6/30/2006 11:10:00	15	18.54
LPCR0024	9/24/1997 12:00:00	26.8	18.55
LPCR0024	7/8/1998 11:00:00	10.6	18.55
LPCR0024	8/22/2002 8:45:00	14.9	18.55
LPCR0024	9/17/1998 11:30:00	22.1	18.57
LPCR0024	8/10/2005 14:40:00	22	18.57
LPCR0024	9/21/2006 14:00:00	23.9	18.57
LPCR0024	9/18/2002 11:00:00	15.6	18.58
LPCR0024	7/12/2005 12:30:00	14	18.59
LPCR0024	9/12/1995 17:15:00	20	18.61
LPCR0024	6/30/1995 15:30:00	10.8	18.62
LPCR0024	7/19/2007 15:15:00	16.5	18.62
LPCR0024	6/4/2005 10:25:00	3.7	18.63
LPCR0024	6/9/2007 10:45:00	6.6	18.63
LPCR0024	8/8/1995 13:30:00	16.9	18.65
LPCR0024	6/3/1997 11:30:00	8.1	18.66
LPCR0024	8/22/2001 15:00:00	17.4	18.67
LPCR0024	9/8/2005 13:30:00	24.9	18.67
LPCR0024	10/15/1999 14:20:00	24.6	18.68
LPCR0024	9/30/1996 15:30:00	22.6	18.69
LPCR0024	6/24/1999 11:00:00	9.1	18.69
LPCR0024	10/4/1995 13:00:00	27.5	18.71
LPCR0024	6/18/2003 13:45:00	9.7	18.71
LPCR0024	9/24/1997 12:00:00	25.6	18.72
LPCR0024	10/12/2005 8:40:00	28.3	18.72
LPCR0024	11/2/2005 10:30:00	28.9	18.72
LPCR0024	8/23/1996 13:00:00	20.2	18.73
LPCR0024	7/26/2001 14:40:00	14.8	18.73
LPCR0024	11/2/2005 10:30:00	27.6	18.73
LPCR0024	4/28/2000 11:15:00	0.1	18.74
LPCR0024	9/30/2003 11:00:00	21.4	18.75
LPCR0024	9/13/2005 15:15:00	23.7	18.75
LPCR0024	7/24/2001 12:37:00	14.7	18.76
LPCR0024	7/11/2002 10:00:00	12.5	18.77
LPCR0024	11/2/2005 10:30:00	26.6	18.77
LPCR0024	9/15/1999 11:05:00	19.5	18.78
LPCR0024	7/6/2000 11:00:00	12.5	18.78
LPCR0024	8/2/2000 10:00:00	15.8	18.78
LPCR0024	9/13/2000 11:30:00	16.6	18.78
LPCR0024	7/12/2005 12:30:00	12.8	18.78
LPCR0024	9/15/1999 10:30:00	19.8	18.79
LPCR0024	10/29/2008 15:50:00	0.9	18.79
LPCR0024	10/29/2008 15:50:00	0.1	18.8
LPCR0024	5/28/2003 15:15:00	4.3	18.81
LPCR0024	8/10/2005 14:40:00	21.3	18.81
LPCR0024	8/13/1997 12:30:00	19.2	18.82
LPCR0024	11/2/2005 10:30:00	25.6	18.82
LPCR0024	9/24/1997 12:00:00	24.9	18.83
LPCR0024	9/9/2003 16:00:00	20.9	18.84
LPCR0024	11/2/2005 10:30:00	25.3	18.84
LPCR0024	9/24/1997 12:00:00	24.4	18.85
LPCR0024	7/1/2004 10:30:00	15.4	18.85
LPCR0024	6/4/2005 10:25:00	2.3	18.85
LPCR0024	11/2/2005 10:30:00	23	18.85
LPCR0024	9/17/1998 11:30:00	20.8	18.86
LPCR0024	5/22/2000 14:00:00	2	18.86
LPCR0024	11/2/2005 10:30:00	0.1	18.86
LPCR0024	11/2/2005 10:30:00	19.7	18.86
LPCR0024	6/14/2008 12:30:00	6.5	18.86
LPCR0024	11/2/2005 10:30:00	1	18.87
LPCR0024	9/24/1996 13:30:00	21	18.87
LPCR0024	9/9/2004 14:45:00	22.6	18.87
LPCR0024	11/2/2005 10:30:00	15.9	18.87
LPCR0024	11/2/2005 10:30:00	2.7	18.88
LPCR0024	11/2/2005 10:30:00	4.7	18.88
LPCR0024	11/2/2005 10:30:00	12.4	18.88
LPCR0024	10/22/2003 9:30:00	22.5	18.89
LPCR0024	11/2/2005 10:30:00	8.7	18.89
LPCR0024	8/4/2006 10:00:00	19.4	18.89
LPCR0024	6/14/2001 16:30:00	9.7	18.91
LPCR0024	6/4/2005 10:25:00	0.1	18.91
LPCR0024	10/12/2005 8:40:00	27.5	18.91
LPCR0024	6/4/2005 10:25:00	0.9	18.93
LPCR0024	10/4/1995 13:00:00	26.3	18.94
LPCR0024	6/4/2004 13:30:00	9.2	18.94
LPCR0024	6/9/2007 10:45:00	5.9	18.94
LPCR0024	9/21/2006 14:00:00	22.3	18.95
LPCR0024	6/9/2007 10:45:00	5.8	18.95
LPCR0024	10/12/2007 10:30:00	25.3	18.95
LPCR0024	8/7/2003 9:30:00	17.4	18.96
LPCR0024	7/8/1997 9:00:00	14.3	18.99
LPCR0024	8/13/1997 12:30:00	17.7	18.99
LPCR0024	9/24/1997 12:00:00	23	18.99
LPCR0024	8/10/2005 14:40:00	20.3	18.99
LPCR0024	7/8/1998 11:00:00	9.7	19
LPCR0024	9/24/1996 13:30:00	20.6	19.01
LPCR0024	9/11/2001 11:00:00	19.3	19.01
LPCR0024	7/12/2005 12:30:00	12	19.02
LPCR0024	7/11/2002 10:00:00	11.3	19.03
LPCR0024	9/9/2004 14:45:00	21.8	19.03
LPCR0024	9/21/2006 14:00:00	21.2	19.05
LPCR0024	9/12/1995 17:15:00	18.4	19.08
LPCR0024	7/14/1999 14:00:00	13.5	19.08
LPCR0024	5/22/2000 14:00:00	1.5	19.08
LPCR0024	7/1/2004 10:30:00	14.4	19.09
LPCR0024	8/4/2006 10:00:00	17.9	19.09
LPCR0024	8/26/2004 11:00:00	20	19.11
LPCR0024	8/16/1998 17:25:00	15.5	19.12
LPCR0024	9/8/2005 13:30:00	23.6	19.14
LPCR0024	6/3/2006 8:30:00	6.2	19.14
LPCR0024	6/30/2006 11:10:00	13.7	19.14
LPCR0024	6/30/1995 15:30:00	9.3	19.15
LPCR0024	5/30/2002 11:00:00	3.6	19.15
LPCR0024	8/5/2002 11:30:00	14.1	19.15
LPCR0024	9/30/2003 11:00:00	20.7	19.15
LPCR0024	9/13/2005 15:15:00	22.3	19.18
LPCR0024	9/11/2001 11:00:00	18.6	19.19
LPCR0024	10/6/2004 10:00:00	23.6	19.19
LPCR0024	8/8/1995 13:30:00	16.1	19.2
LPCR0024	9/17/1998 11:30:00	19.3	19.2
LPCR0024	7/17/1996 12:30:00	14.7	19.21
LPCR0024	8/10/2005 14:40:00	19.3	19.21
LPCR0024	10/12/2007 10:30:00	24.8	19.21
LPCR0024	10/4/1995 13:00:00	25	19.22
LPCR0024	7/8/1997 9:00:00	13.4	19.24
LPCR0024	9/15/1999 10:30:00	18.6	19.24
LPCR0024	9/21/2006 14:00:00	19.8	19.24
LPCR0024	6/3/1997 11:30:00	6.7	19.25
LPCR0024	8/25/2000 15:10:00	16.9	19.25
LPCR0024	8/2/2000 10:00:00	15.3	19.26
LPCR0024	8/4/2006 10:00:00	16.6	19.26
LPCR0024	9/24/1997 12:00:00	21.8	19.27
LPCR0024	7/19/2007 15:15:00	14.9	19.28
LPCR0024	6/18/2003 13:45:00	9.2	19.31
LPCR0024	9/9/2004 14:45:00	20.9	19.32
LPCR0024	9/24/1997 12:00:00	21.3	19.34
LPCR0024	7/14/1999 14:00:00	12.7	19.35
LPCR0024	6/12/1995 16:30:00	4.3	19.36
LPCR0024	7/17/2003 12:00:00	14.5	19.36
LPCR0024	10/16/2002 10:45:00	20.3	19.38
LPCR0024	8/13/1997 12:30:00	16.7	19.39
LPCR0024	6/4/1996 11:21:00	3.9	19.41
LPCR0024	7/26/2001 14:40:00	13.7	19.41
LPCR0024	10/12/2007 10:30:00	22	19.41
LPCR0024	10/16/2001 9:50:00	21.1	19.43
LPCR0024	10/16/2002 10:45:00	17.9	19.44
LPCR0024	6/4/2004 13:30:00	7.8	19.44
LPCR0024	9/4/2003 11:00:00	21.1	19.47
LPCR0024	6/30/1995 15:30:00	8.6	19.48
LPCR0024	9/13/2000 11:30:00	16.1	19.48
LPCR0024	10/16/2002 10:45:00	10.9	19.48
LPCR0024	10/16/2002 10:45:00	13.7	19.48
LPCR0024	8/23/1996 13:00:00	18.8	19.49
LPCR0024	6/9/2007 10:45:00	4.4	19.49
LPCR0024	10/12/2007 10:30:00	19.1	19.49
LPCR0024	9/24/1997 12:00:00	20.7	19.5
LPCR0024	10/16/2002 10:45:00	5.3	19.5
LPCR0024	10/16/2002 10:45:00	8	19.5
LPCR0024	7/1/2004 10:30:00	13.5	19.5
LPCR0024	7/17/1996 12:30:00	13.6	19.51
LPCR0024	9/8/2005 13:30:00	22.1	19.51
LPCR0024	10/6/2004 10:00:00	22.9	19.52
LPCR0024	9/17/1998 11:30:00	18	19.53
LPCR0024	9/18/2002 11:00:00	12.9	19.53
LPCR0024	10/13/2006 12:30:00	23.3	19.53
LPCR0024	10/16/2002 10:45:00	2.1	19.54
LPCR0024	10/12/2007 10:30:00	16.4	19.54
LPCR0024	7/8/1998 11:00:00	8.7	19.55
LPCR0024	6/9/2007 10:45:00	3	19.55
LPCR0024	10/4/1995 13:00:00	23.6	19.57
LPCR0024	8/16/1998 17:25:00	14.1	19.57
LPCR0024	10/12/2007 10:30:00	13.5	19.57
LPCR0024	10/12/2007 10:30:00	0.1	19.58
LPCR0024	10/12/2007 10:30:00	10.7	19.58
LPCR0024	10/12/2007 10:30:00	7.8	19.59
LPCR0024	7/8/1997 9:00:00	12.7	19.6
LPCR0024	10/12/2007 10:30:00	0.6	19.6
LPCR0024	10/12/2007 10:30:00	0.9	19.6
LPCR0024	10/12/2007 10:30:00	2.2	19.6
LPCR0024	10/12/2007 10:30:00	3.6	19.6
LPCR0024	6/30/1995 15:30:00	7.9	19.61
LPCR0024	10/4/1995 13:00:00	22.2	19.61
LPCR0024	6/24/1999 11:00:00	8.4	19.61
LPCR0024	10/16/2002 10:45:00	0	19.62
LPCR0024	8/10/2005 14:40:00	18.3	19.62
LPCR0024	6/23/2000 12:25:00	11.8	19.63
LPCR0024	7/24/2001 12:37:00	13.8	19.64
LPCR0024	9/9/2003 16:00:00	19.4	19.64
LPCR0024	6/14/2008 12:30:00	3.6	19.64
LPCR0024	10/16/2002 10:45:00	0.9	19.65
LPCR0024	9/30/2003 11:00:00	20.2	19.66
LPCR0024	8/4/2006 10:00:00	15.2	19.67
LPCR0024	8/26/2004 11:00:00	19	19.68
LPCR0024	10/17/1996 9:00:00	21.9	19.69
LPCR0024	8/8/1995 13:30:00	14.6	19.7
LPCR0024	6/9/2007 10:45:00	2	19.7
LPCR0024	7/17/1996 12:30:00	12.9	19.71
LPCR0024	8/23/1996 13:00:00	17.6	19.73
LPCR0024	7/14/1999 14:00:00	12	19.73
LPCR0024	9/24/1997 12:00:00	20.1	19.74
LPCR0024	6/9/2007 10:45:00	1	19.75
LPCR0024	10/15/1999 14:20:00	23.7	19.75
LPCR0024	8/22/2002 8:45:00	13.5	19.75
LPCR0024	9/15/1999 10:30:00	17.9	19.76
LPCR0024	9/21/2006 14:00:00	18.4	19.76
LPCR0024	8/5/2002 11:30:00	12.9	19.78
LPCR0024	9/13/2005 15:15:00	20.7	19.78
LPCR0024	8/25/2000 15:10:00	15.8	19.79
LPCR0024	6/9/2007 10:45:00	0	19.8
LPCR0024	9/12/1995 17:15:00	15.7	19.81
LPCR0024	10/17/1996 9:00:00	21.4	19.81
LPCR0024	9/24/1997 12:00:00	19.4	19.81
LPCR0024	7/8/1998 11:00:00	8	19.81
LPCR0024	6/30/2006 11:10:00	12	19.83
LPCR0024	7/1/2004 10:30:00	12.6	19.84
LPCR0024	6/24/1999 11:00:00	7.6	19.86
LPCR0024	7/6/2000 11:00:00	11.7	19.86
LPCR0024	9/9/2004 14:45:00	20.2	19.87
LPCR0024	9/8/2005 13:30:00	20.9	19.87
LPCR0024	9/11/2001 11:00:00	17.7	19.9
LPCR0024	8/10/2005 14:40:00	17.4	19.93
LPCR0024	10/15/1999 14:20:00	23.6	19.95
LPCR0024	8/13/1997 12:30:00	15.5	19.96
LPCR0024	8/7/2003 9:30:00	16.1	19.96
LPCR0024	5/30/2002 11:00:00	2.7	19.99
LPCR0024	6/4/2004 13:30:00	6.4	19.99
LPCR0024	7/19/2007 15:15:00	13.3	20
LPCR0024	9/9/2003 16:00:00	18	20.01
LPCR0024	7/14/1999 14:00:00	11.5	20.03
LPCR0024	10/4/1995 13:00:00	20.7	20.04
LPCR0024	10/17/1996 9:00:00	20.9	20.04
LPCR0024	8/22/2001 15:00:00	15.9	20.05
LPCR0024	10/6/2004 10:00:00	22.2	20.06
LPCR0024	10/17/1996 9:00:00	20.4	20.08
LPCR0024	7/19/2007 15:15:00	12.8	20.08
LPCR0024	10/16/2001 9:50:00	20.4	20.09
LPCR0024	9/15/1999 10:30:00	17.3	20.1
LPCR0024	5/22/2000 14:00:00	1	20.11
LPCR0024	10/17/1996 9:00:00	20	20.13
LPCR0024	7/12/2005 12:30:00	11	20.14
LPCR0024	9/13/2005 15:15:00	19.4	20.14
LPCR0024	8/25/2000 15:10:00	15.1	20.15
LPCR0024	10/13/2006 12:30:00	21.5	20.15
LPCR0024	10/12/2005 8:40:00	27	20.16
LPCR0024	10/17/1996 9:00:00	19.4	20.18
LPCR0024	7/26/2001 14:40:00	12.5	20.18
LPCR0024	10/13/2006 12:30:00	16.9	20.18
LPCR0024	10/13/2006 12:30:00	18.6	20.19
LPCR0024	10/13/2006 12:30:00	20	20.19
LPCR0024	10/22/2003 9:30:00	22	20.2
LPCR0024	8/26/2004 11:00:00	18.1	20.21
LPCR0024	10/17/1996 9:00:00	0.2	20.22
LPCR0024	10/17/1996 9:00:00	1.1	20.22
LPCR0024	10/17/1996 9:00:00	18.1	20.22
LPCR0024	6/3/2006 8:30:00	4.7	20.23
LPCR0024	10/15/1999 14:20:00	22.8	20.25
LPCR0024	10/12/2005 8:40:00	26.4	20.25
LPCR0024	10/13/2006 12:30:00	15.4	20.25
LPCR0024	9/24/1996 13:30:00	19.4	20.26
LPCR0024	10/17/1996 9:00:00	2.6	20.26
LPCR0024	10/17/1996 9:00:00	3.3	20.26
LPCR0024	10/17/1996 9:00:00	15.4	20.26
LPCR0024	10/13/2006 12:30:00	10.7	20.26
LPCR0024	10/13/2006 12:30:00	12.2	20.26
LPCR0024	10/13/2006 12:30:00	13.7	20.26
LPCR0024	6/14/2008 12:30:00	1	20.27
LPCR0024	10/17/1996 9:00:00	1.7	20.27
